x,y,value
0.9,0.5,0.23437500000000008
0.9,0.6,-0.15625000000000006
0.9,0.7,-0.23437500000000033
0.9,0.8,0.15624999999999992
0.9,0.9,0.07812500000000003
0.9,1.0,0.0
1.0,0.0,-0.19531250000000006
1.0,0.1,-2.6815914312457467
1.0,0.113,-2.3608043139293144
1.0,0.15,-0.1372466216216219
1.0,0.2,0.9765625000000004
1.0,0.25,0.9678859894377141
1.0,0.287,1.2490254677754669
1.0,0.3,1.2621521868618089
1.0,0.4,-0.48828125000000006
1.0,0.5,0.19531250000000017
1.0,0.6,0.0
1.0,0.7,-0.29296875000000056
1.0,0.8,0.09765624999999986
1.0,0.9,0.0
1.0,1.0,0.0
0.113,0.0,-0.625
0.113,0.1,-0.071902654867257
0.113,0.113,2.7027027027027053
0.113,0.15,10.395010395010399
0.15,0.0,2.1875
0.15,0.1,6.087353733924525
0.15,0.113,6.594334719334715
0.2,0.0,2.1875
0.2,0.1,2.1875
0.25,0.0,-1.875
0.25,0.1,-78.66698940260895
0.25,0.113,-88.64994802494813
0.287,0.0,-22.5
0.287,0.1,5.920694349897872
0.287,0.113,20.80626299376301
0.287,0.15,52.65722453222457
0.113,0.25,-60.420997920997955
0.113,0.287,11.862655925155849
0.113,0.3,35.867192818243694
0.113,0.4,14.531249999999995
0.113,0.5,2.656250000000001
0.113,0.6,0.8593750000000003
0.113,0.7,-1.2499999999999978
0.113,0.8,-0.7812499999999974
0.113,0.9,1.8750000000000007
0.113,1.0,2.5000000000000004
0.15,0.287,100.08445945945942
0.15,0.3,89.28934465438886
0.15,0.4,3.6718749999999982
0.15,0.5,1.0156250000000004
0.15,0.6,1.0937500000000004
0.15,0.7,0.9374999999999999
0.15,0.8,-0.15625000000000078
0.15,0.9,-0.3906250000000001
0.15,1.0,0.15625000000000003
0.2,0.3,-1.2499999999999996
0.2,0.4,-0.46874999999999967
0.2,0.5,0.3125000000000001
0.2,0.6,0.7812500000000003
0.2,0.7,0.6250000000000004
0.2,0.8,0.1562500000000001
0.2,0.9,0.3125000000000001
0.2,1.0,0.31250000000000006
0.25,0.287,-9.615384615384606
0.25,0.3,-8.437287270251863
0.25,0.4,0.4687499999999999
0.25,0.5,-1.0937500000000004
0.25,0.6,-1.2500000000000004
0.25,0.7,1.249999999999998
0.25,0.8,1.2499999999999982
0.25,0.9,0.0
0.25,1.0,0.0
0.287,0.25,-16.242203742203735
0.287,0.287,-4.222972972972976
0.287,0.3,-0.2876106194690266
0.287,0.4,0.6250000000000017
0.287,0.5,0.6250000000000002
0.287,0.6,-1.8750000000000007
0.287,0.7,0.6249999999999977
0.287,0.8,-2.6645352591003757e-15
0.287,0.9,0.0
0.287,1.0,2.5000000000000004
