x,y,value
0.25,1.0,0.21959459459459496
0.287,1.0,9.113825363825354
0.3,1.0,10.528633424098015
0.4,1.0,-0.4687499999999997
0.5,1.0,-0.3125000000000001
0.6,1.0,-0.3125000000000001
0.7,1.0,0.31249999999999956
0.8,1.0,0.31249999999999956
0.9,1.0,-0.1171875
1.0,1.0,-0.23437499999999997
0.0,0.113,-3.9453125
0.1,0.113,9.118953156909463
0.113,0.113,8.168019890992866
0.15,0.113,0.6277392257121971
0.0,0.15,0.078125
0.1,0.15,1.7271896436613101
0.113,0.15,1.94156804733728
0.0,0.2,0.0
0.1,0.2,0.0
0.0,0.25,-13.7890625
0.1,0.25,-6.822776892312945
0.113,0.25,-5.917159763313624
0.0,0.287,-35.9765625
0.1,0.287,0.1156983917630896
0.113,0.287,11.762814659774135
0.15,0.287,31.55816289262234
0.25,0.113,-25.440558802045274
0.287,0.113,-0.1662279808394942
0.3,0.113,11.08638423247107
0.4,0.113,15.136718749999993
0.5,0.113,1.0937500000000004
0.6,0.113,-0.15625
0.7,0.113,-1.4062499999999996
0.8,0.113,-0.31249999999999883
0.9,0.113,0.07812500000000003
1.0,0.113,-0.4687500000000001
0.287,0.15,11.187130177514714
0.3,0.15,11.158411661517441
0.4,0.15,5.4687499999999964
0.5,0.15,0.2343750000000001
0.6,0.15,-0.6250000000000002
0.7,0.15,-1.1718750000000002
0.8,0.15,6.661338147750939e-16
0.9,0.15,-0.09765625000000006
1.0,0.15,-0.8203125000000002
0.3,0.2,0.35156250000000044
0.4,0.2,0.3320312500000001
0.5,0.2,0.0
0.6,0.2,-0.5468750000000002
0.7,0.2,-0.4687500000000002
0.8,0.2,-0.23437500000000006
0.9,0.2,-0.3906250000000001
1.0,0.2,-0.4687500000000001
0.287,0.25,6.35632396449708
0.3,0.25,5.0183868048646705
0.4,0.25,-2.2460937499999982
0.5,0.25,0.07812500000000011
0.6,0.25,-0.6250000000000002
0.7,0.25,-0.3906250000000001
0.8,0.25,-0.31250000000000006
0.9,0.25,-0.07812499999999994
1.0,0.25,0.3125000000000002
0.25,0.287,0.0
0.287,0.287,2.8906249999999964
0.3,0.287,3.6141454646017666
0.4,0.287,0.8398437499999998
0.5,0.287,-0.3125000000000001
0.6,0.287,-0.3125000000000002
0.7,0.287,-0.07812499999999944
0.8,0.287,-0.703125
0.9,0.287,-0.05859374999999989
1.0,0.287,0.8203125000000004
