x,y,value
0.8,0.15,32.60289856127678
0.9,0.15,4.384633657094607
1.0,0.15,-6.534473316089538
0.3,0.2,342.9718017578124
0.4,0.2,-14.495849609375009
0.5,0.2,13.18359375
0.6,0.2,-4.272460937499985
0.7,0.2,23.437500000000004
0.8,0.2,16.479492187499993
0.9,0.2,-2.075195312499999
1.0,0.2,15.258789062500005
0.287,0.25,-639.2045757095866
0.3,0.25,-504.8585724956305
0.4,0.25,42.806084387863066
0.5,0.25,-1.3256327785220636
0.6,0.25,-7.46028221109042
0.7,0.25,39.25063010882652
0.8,0.25,6.450955265610442
0.9,0.25,-14.802513821742014
1.0,0.25,18.731099768949992
0.25,0.287,-144.4619082840234
0.287,0.287,-211.14864864864882
0.3,0.287,98.39587806152905
0.4,0.287,-43.472512100441776
0.5,0.287,-39.00768256236997
0.6,0.287,-41.799311330561295
0.7,0.287,-71.2520099727129
0.8,0.287,15.92522698479737
0.9,0.287,78.05413069695285
1.0,0.287,23.214772436574165
